Order,Family,Order,Family,AcceptedGenus_COL,AcceptedName_COL,sp_id,X,Y,Year,Density_km
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,152.57,-31.17,1986,1.10E+02
Primates,Lepilemuridae,Primates,Lepilemuridae,Lepilemur,Lepilemur edwardsi,M_268,45.91666667,-16.05,1995,1.10E+02
Rodentia,Muridae,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,M_37,11.0666,43.2166,2012,1.11E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,2006,1.11E+02
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Boselaphus,Boselaphus tragocamelus,M_55,70.3,21.3,2019,1.11E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,11.333,54.7,2005,1.11E+02
Primates,Indriidae,Primates,Indriidae,Avahi,Avahi meridionalis,M_881,47.1028,-24.4652,2015,1.11E+02
Hyracoidea,Procaviidae,Hyracoidea,Procaviidae,Heterohyrax,Heterohyrax brucei,M_230,28.528,-20.508,2000,1.11E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus keeni,M_402,-132.98,58.9,2012,1.12E+02
Rodentia,Muridae,Rodentia,Muridae,Apodemus,Apodemus flavicollis,M_36,11.0666,43.2166,2013,1.12E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,2007,1.12E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,1991,1.12E+02
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,152.57,-31.17,1987,1.12E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Phenacomys,Phenacomys intermedius,M_412,-119.57,50.07,1993,1.12E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Cercopithecus,Cercopithecus ascanius,M_113,29.75,-6.133333333,2000,1.13E+02
Rodentia,Muridae,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,M_37,11.0666,43.2166,2012,1.13E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Chlorocebus,Chlorocebus tantalus,M_148,9.683333333,4.85,1974,1.13E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Macaca,Macaca fascicularis,M_283,96.2,2.616666667,1984,1.13E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,2015,1.13E+02
Rodentia,Capromyidae,Rodentia,Capromyidae,Capromys,Capromys pilorides,M_850,-75.0867,19.9021,2019,1.13E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,1978,1.14E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Phenacomys,Phenacomys intermedius,M_412,-119.88,49.66,2012,1.14E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-138.0828,60.97097,2001,1.14E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.22,45.08,2008,1.14E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Urocitellus,Urocitellus parryii,M_591,-138.0828,60.97097,1997,1.14E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-138.0828,60.97097,2010,1.14E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Presbytis,Presbytis femoralis,M_432,103.65,1.9,1978,1.15E+02
Primates,Indriidae,Primates,Indriidae,Propithecus,Propithecus verreauxi,M_453,46.542,-24.843,2001,1.15E+02
Primates,Indriidae,Primates,Indriidae,Propithecus,Propithecus verreauxi,M_453,46.542,-24.843,2000,1.15E+02
Primates,Indriidae,Primates,Indriidae,Propithecus,Propithecus verreauxi,M_453,46.542,-24.843,2000,1.15E+02
Primates,Indriidae,Primates,Indriidae,Avahi,Avahi laniger,M_46,48.417,-18.7,2014,1.15E+02
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,153.1,-27.4666,2003,1.15E+02
Cetartiodactyla,Tayassuidae,Cetartiodactyla,Tayassuidae,Tayassu,Tayassu pecari,M_541,-75.6,-0.95,2005,1.16E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus timidus,M_275,11.216667,58.333333,1979,1.16E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus timidus,M_275,11.35,58.1,1981,1.16E+02
Primates,Cebidae,Primates,Cebidae,Cebus,Cebus versicolor,M_645,-74.15,6.703,2007,1.17E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,2013,1.17E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,1993,1.17E+02
Rodentia,Caviidae,Rodentia,Caviidae,Kerodon,Kerodon rupestris,M_853,-37.408,-10.037,2009,1.17E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Cercopithecus,Cercopithecus ascanius,M_113,29.75,-6.133333333,2000,1.17E+02
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta guariba,M_20,-41.83333333,-19.83333333,1983,1.17E+02
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta seniculus,M_25,-67.58333333,8.575,1976,1.17E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,2004,1.17E+02
Rodentia,Dasyproctidae,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,M_576,-59.867,-2.4,2005,1.17E+02
Primates,Lemuridae,Primates,Lemuridae,Lemur,Lemur catta,M_261,44.628,-23.651,1987,1.17E+02
Rodentia,Muridae,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,M_37,11.0666,43.2166,2011,1.17E+02
Hyracoidea,Procaviidae,Hyracoidea,Procaviidae,Heterohyrax,Heterohyrax brucei,M_230,28.528,-20.508,1999,1.17E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Piliocolobus,Piliocolobus kirkii,M_420,39.41,-6.242,1977,1.18E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Myodes,Myodes rutilus,M_593,-138.0828,60.97097,1990,1.18E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Sciurus,Sciurus vulgaris,M_499,4.72,51.14,1985,1.18E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138,61,1980,1.18E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Microtus,Microtus pennsylvanicus,M_827,-119.88,49.66,2014,1.18E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Phenacomys,Phenacomys intermedius,M_412,-119.88,49.66,2001,1.19E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-138.0828,60.97097,1988,1.19E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-138.0828,60.97097,2014,1.19E+02
Primates,Lemuridae,Primates,Lemuridae,Eulemur,Eulemur sanfordi,M_202,49.101,-12.887,1987,1.19E+02
Rodentia,Muridae,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,M_37,11.0666,43.2166,2013,1.19E+02
Didelphimorphia,Didelphidae,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,M_307,-47.25,-24.533,1989,1.19E+02
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta seniculus,M_25,-67.58333333,8.575,1977,1.19E+02
Primates,Cheirogaleidae,Primates,Cheirogaleidae,Microcebus,Microcebus myoxinus,M_311,44.65,-20.05,1995,1.19E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,2017,1.19E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.65,45.14,2003,1.19E+02
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta sara,M_24,-64.25,-15.25,1975,1.20E+02
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta seniculus,M_25,-67.58333333,8.575,1978,1.20E+02
Primates,Lepilemuridae,Primates,Lepilemuridae,Lepilemur,Lepilemur mustelinus,M_270,48.795,-18.417,2014,1.20E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus keeni,M_402,-135.217,57.7,1992,1.20E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Piliocolobus,Piliocolobus tephrosceles,M_423,29.75,-6.133333333,1996,1.20E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamias,Tamias umbrinus,M_530,-111.8,41,1977,1.20E+02
Pilosa,Bradypodidae,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,M_58,-83.59,10.32,2013,1.20E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Neotoma,Neotoma fuscipes,M_855,-122.11,44.95,1991,1.20E+02
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,152.57,-31.17,1987,1.20E+02
Rodentia,Gliridae,Rodentia,Gliridae,Muscardinus,Muscardinus avellanarius,M_771,23.06666667,55.05,2007,1.20E+02
Rodentia,Gliridae,Rodentia,Gliridae,Muscardinus,Muscardinus avellanarius,M_771,23.06666667,55.05,2006,1.20E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus timidus,M_275,11.216667,58.333333,1976,1.20E+02
Rodentia,Muridae,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,M_37,11.0666,43.2166,2013,1.21E+02
Primates,Indriidae,Primates,Indriidae,Avahi,Avahi mooreorum,M_594,49.96398333,-15.71213333,2014,1.21E+02
Primates,Lemuridae,Primates,Lemuridae,Eulemur,Eulemur rufus,M_201,45.91666667,-16.05,1995,1.21E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus timidus,M_275,11.35,58.1,1976,1.22E+02
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,152.57,-31.17,1987,1.22E+02
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,152.57,-31.17,1987,1.22E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,2004,1.22E+02
Primates,Cebidae,Primates,Cebidae,Cebus,Cebus capucinus,M_96,-78.184,2.98,2010,1.22E+02
Hyracoidea,Procaviidae,Hyracoidea,Procaviidae,Heterohyrax,Heterohyrax brucei,M_230,28.528,-20.508,2002,1.23E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-138.0828,60.97097,2018,1.23E+02
Primates,Lemuridae,Primates,Lemuridae,Lemur,Lemur catta,M_261,44.628,-23.651,1988,1.24E+02
Primates,Lemuridae,Primates,Lemuridae,Lemur,Lemur catta,M_261,44.628,-23.651,1993,1.24E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Urocitellus,Urocitellus parryii,M_591,-138.0828,60.97097,1990,1.24E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus californicus,M_639,-112.86,41.7,1978,1.24E+02
Peramelemorphia,Peramelidae,Peramelemorphia,Peramelidae,Isoodon,Isoodon obesulus,M_251,116.035,-31.754,1999,1.25E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Myodes,Myodes rutilus,M_593,-138.0828,60.97097,1974,1.25E+02
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,153.1,-27.4666,2002,1.25E+02
Primates,Lemuridae,Primates,Lemuridae,Lemur,Lemur catta,M_261,46.055,-24.55,1984,1.25E+02
Primates,Indriidae,Primates,Indriidae,Avahi,Avahi laniger,M_46,48.816,-16.283,2004,1.25E+02
Primates,Callitrichidae,Primates,Callitrichidae,Saguinus,Saguinus oedipus,M_491,-75.45,9.566666667,1973,1.25E+02
Rodentia,Nesomyidae,Rodentia,Nesomyidae,Steatomys,Steatomys pratensis,M_515,28.167,-18.167,1992,1.25E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,2009,1.25E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,2004,1.25E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,1997,1.25E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,1992,1.25E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,1997,1.25E+02
Chiroptera,Pteropodidae,Chiroptera,Pteropodidae,Pteropus,Pteropus mariannus,M_712,139.625,9.989,1986,1.25E+02
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,153.1,-27.4666,2002,1.25E+02
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,152.57,-31.17,1988,1.25E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Myodes,Myodes rutilus,M_593,-138.0828,60.97097,2012,1.25E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,2014,1.26E+02
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta pigra,M_23,-88.567,17.517,1995,1.26E+02
Primates,Lepilemuridae,Primates,Lepilemuridae,Lepilemur,Lepilemur mustelinus,M_270,49.351,-15.138,2005,1.26E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-138,61,2011,1.26E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,2017,1.26E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Cricetus,Cricetus cricetus,M_634,17.28333333,49.57611111,2011,1.26E+02
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Aepyceros,Aepyceros melampus,M_11,29.45907539,-15.96544128,1972,1.26E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Piliocolobus,Piliocolobus tephrosceles,M_423,30.3962963,0.511111111,1970,1.27E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus timidus,M_275,11.216667,58.333333,1981,1.27E+02
Rodentia,Muridae,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,M_37,11.0666,43.2166,2013,1.27E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mitis,M_121,29.635,-1.368,1998,1.27E+02
Hyracoidea,Procaviidae,Hyracoidea,Procaviidae,Procavia,Procavia capensis,M_442,28.528,-20.508,2003,1.27E+02
Primates,Indriidae,Primates,Indriidae,Propithecus,Propithecus verreauxi,M_453,46.542,-24.843,2003,1.28E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,2018,1.28E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Prosciurillus,Prosciurillus murinus,M_626,125.54,3.54,1998,1.29E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Macaca,Macaca fascicularis,M_283,95.97,2.78,1984,1.29E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Piliocolobus,Piliocolobus tephrosceles,M_423,29.75,-6.133333333,1996,1.29E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Myodes,Myodes glareolus,M_324,11.0666,43.2166,2013,1.29E+02
Rodentia,Muridae,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,M_37,11.0666,43.2166,2013,1.30E+02
Primates,Lemuridae,Primates,Lemuridae,Lemur,Lemur catta,M_261,44.628,-23.651,1990,1.30E+02
Primates,Lemuridae,Primates,Lemuridae,Lemur,Lemur catta,M_261,44.628,-23.651,1989,1.30E+02
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta caraya,M_19,-58.5,-26.93333333,1978,1.30E+02
Rodentia,Abrocomidae,Rodentia,Abrocomidae,Abrocoma,Abrocoma bennettii,M_2,-70.31,-33.23,1983,1.30E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Macaca,Macaca fascicularis,M_283,57.4,-20.3,1977,1.30E+02
Diprotodontia,Macropodidae,Diprotodontia,Macropodidae,Macropus,Macropus giganteus,M_295,150.2,-33.23,2014,1.30E+02
Diprotodontia,Macropodidae,Diprotodontia,Macropodidae,Macropus,Macropus giganteus,M_295,150.196,-33.228,2014,1.30E+02
Primates,Cheirogaleidae,Primates,Cheirogaleidae,Microcebus,Microcebus murinus,M_310,46.8,-16.28333333,1995,1.30E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Oecomys,Oecomys concolor,M_354,-66.43,10.05,1975,1.30E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-108.738,35.471,1996,1.30E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-108.738,35.471,1997,1.30E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamias,Tamias minimus,M_527,-111.8,41,1978,1.30E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Cricetus,Cricetus cricetus,M_634,17.28333333,49.57611111,2010,1.30E+02
Rodentia,Gliridae,Rodentia,Gliridae,Muscardinus,Muscardinus avellanarius,M_771,23.06666667,55.05,2008,1.30E+02
Didelphimorphia,Didelphidae,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,M_173,-47.25,-24.533,1989,1.30E+02
Primates,Cebidae,Primates,Cebidae,Cebus,Cebus versicolor,M_645,-74.15,6.703,2007,1.30E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-138.0828,60.97097,2007,1.30E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Macaca,Macaca fascicularis,M_283,95.97,2.78,1982,1.31E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-138.0828,60.97097,1987,1.31E+02
Primates,Cheirogaleidae,Primates,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,M_138,48.795,-18.417,2014,1.31E+02
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta caraya,M_19,-58.5,-26.93333333,1979,1.31E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,16.83585,48.3412,2003,1.31E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-138.0828,60.97097,2006,1.31E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Myodes,Myodes glareolus,M_324,11.0666,43.2166,2014,1.31E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus timidus,M_275,11.216667,58.333333,1980,1.31E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Urocitellus,Urocitellus parryii,M_591,-138.0828,60.97097,1999,1.32E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Macaca,Macaca mulatta,M_287,77.16666667,31.1,1991,1.32E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Myodes,Myodes rutilus,M_593,-136,63,2012,1.32E+02
Rodentia,Muridae,Rodentia,Muridae,Apodemus,Apodemus flavicollis,M_36,11.0666,43.2166,2013,1.33E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Phenacomys,Phenacomys intermedius,M_412,-119.88,49.66,2004,1.33E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Microtus,Microtus longicaudus,M_871,-119.88,49.66,2005,1.33E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Piliocolobus,Piliocolobus tephrosceles,M_423,30.36666667,0.566666667,1996,1.33E+02
Hyracoidea,Procaviidae,Hyracoidea,Procaviidae,Procavia,Procavia capensis,M_442,28.528,-20.508,1997,1.33E+02
Primates,Cheirogaleidae,Primates,Cheirogaleidae,Cheirogaleus,Cheirogaleus thomasi,M_882,47.1028,-24.4652,2015,1.33E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,1995,1.33E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,1992,1.33E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,1992,1.33E+02
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,153.1,-27.4666,2002,1.34E+02
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,153.1,-27.4666,2003,1.34E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.22,45.08,2008,1.34E+02
Rodentia,Myocastoridae,Rodentia,Myocastoridae,Myocastor,Myocastor coypus,M_859,-0.6,46.3,1986,1.35E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Myodes,Myodes glareolus,M_324,11.0666,43.2166,2014,1.35E+02
Didelphimorphia,Didelphidae,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,M_307,-47.25,-24.533,1989,1.35E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,1990,1.36E+02
Primates,Lemuridae,Primates,Lemuridae,Eulemur,Eulemur albifrons,M_193,48.816,-16.283,2004,1.36E+02
Didelphimorphia,Didelphidae,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,M_307,-47.25,-24.533,1989,1.36E+02
Primates,Lemuridae,Primates,Lemuridae,Eulemur,Eulemur rufus,M_201,44.55,-18.6,1993,1.37E+02
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta seniculus,M_25,-67.58333333,8.575,1995,1.37E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,16.82916,48.30696,2003,1.37E+02
Hyracoidea,Procaviidae,Hyracoidea,Procaviidae,Heterohyrax,Heterohyrax brucei,M_230,28.528,-20.508,2003,1.38E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Phenacomys,Phenacomys intermedius,M_412,-119.57,50.07,1997,1.38E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Colobus,Colobus guereza,M_150,38.5333,7.4833,1974,1.38E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-138,61,2012,1.38E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Urocitellus,Urocitellus parryii,M_591,-138.0828,60.97097,1994,1.38E+02
Primates,Cebidae,Primates,Cebidae,Cebus,Cebus capucinus,M_96,-82.63333333,8.316666667,1970,1.38E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,2007,1.38E+02
Rodentia,Gliridae,Rodentia,Gliridae,Muscardinus,Muscardinus avellanarius,M_771,23.06666667,55.05,2010,1.38E+02
Primates,Lemuridae,Primates,Lemuridae,Lemur,Lemur catta,M_261,44.628,-23.651,1992,1.39E+02
Primates,Cebidae,Primates,Cebidae,Cebus,Cebus versicolor,M_645,-74.13,6.7,2007,1.39E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-138.0828,60.97097,1999,1.39E+02
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus timidus,M_275,11.56,57.2,1978,1.39E+02
Hyracoidea,Procaviidae,Hyracoidea,Procaviidae,Procavia,Procavia capensis,M_442,28.528,-20.508,1998,1.39E+02
Rodentia,Gliridae,Rodentia,Gliridae,Muscardinus,Muscardinus avellanarius,M_771,23.06666667,55.05,2004,1.39E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Myodes,Myodes glareolus,M_324,-2.16,54.1,1980,1.40E+02
Rodentia,Muridae,Rodentia,Muridae,Apodemus,Apodemus flavicollis,M_36,14.083,42.133,1993,1.40E+02
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,152.57,-31.17,1988,1.40E+02
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,153.1,-27.4666,2002,1.41E+02
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta seniculus,M_25,-67.58333333,8.575,1979,1.41E+02
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta seniculus,M_25,-67.58333333,8.575,1994,1.41E+02
Primates,Cercopithecidae,Primates,Cercopithecidae,Macaca,Macaca fascicularis,M_283,96.2,2.616666667,1982,1.41E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Neotoma,Neotoma floridana,M_339,-80.333,25.233,1986,1.41E+02
Primates,Callitrichidae,Primates,Callitrichidae,Saguinus,Saguinus leucopus,M_485,-74.575,6.889,2009,1.41E+02
Eulipotyphla,Soricidae,Eulipotyphla,Soricidae,Sorex,Sorex caecutiens,M_766,58.9,62.6,2015,1.41E+02
Primates,Cheirogaleidae,Primates,Cheirogaleidae,Cheirogaleus,Cheirogaleus thomasi,M_882,47.1028,-24.4652,2013,1.41E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,2005,1.42E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,1988,1.42E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,1987,1.42E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,1987,1.42E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,1990,1.42E+02
Rodentia,Sciuridae,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,M_532,-138.0828,60.97097,1988,1.42E+02
Rodentia,Muridae,Rodentia,Muridae,Apodemus,Apodemus flavicollis,M_36,11.0666,43.2166,2013,1.42E+02
Diprotodontia,Petauridae,Diprotodontia,Petauridae,Petaurus,Petaurus norfolcensis,M_861,153.1,-27.4666,2002,1.42E+02
Primates,Lemuridae,Primates,Lemuridae,Lemur,Lemur catta,M_261,44.628,-23.651,1991,1.42E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-138.0828,60.97097,1988,1.42E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Myodes,Myodes rutilus,M_593,-138.0828,60.97097,1985,1.42E+02
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,M_404,-138.0828,60.97097,2006,1.42E+02
