DataSet,RaptorScientificName,IDLevel,PreyClass,PreyOrder,PreyScientificName,CountInt,PreyMass,PreyFamily
144,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,4,2.13,Soricidae
144,Tyto alba,Class,Insecta,,Insecta,5,0.0,
144,Tyto alba,Class,Aves,,Aves,8,0.0,
144,Tyto alba,Genus,Mammalia,Rodentia,Apodemus sp,10,28.3265,
144,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,25,9.82,Soricidae
144,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,62,5.19,Soricidae
144,Tyto alba,Species,Mammalia,Rodentia,Microtus rossiaemeridionalis,64,39.5,Cricetidae
144,Tyto alba,Genus,Mammalia,Rodentia,Mus sp,104,14.116315789473687,
145,Tyto alba,Species,Mammalia,Rodentia,Micromys minutus,1,6.0,Muridae
145,Tyto alba,Family,Mammalia,Rodentia,Muridae,1,0.0,
145,Tyto alba,Class,Insecta,,Insecta,1,0.0,
145,Tyto alba,Subphylum,,,Crustacea,1,0.0,
145,Tyto alba,Class,Amphibia,,Amphibia,2,0.0,
145,Tyto alba,Genus,Mammalia,Eulipotyphla,Crocidura sp,3,11.623255813953481,
145,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,4,2.13,Soricidae
145,Tyto alba,Class,Aves,,Aves,9,0.0,
145,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,27,9.82,Soricidae
145,Tyto alba,Genus,Mammalia,Rodentia,Apodemus sp,38,28.3265,
145,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,57,5.19,Soricidae
145,Tyto alba,Genus,Mammalia,Rodentia,Mus sp,89,14.116315789473687,
145,Tyto alba,Species,Mammalia,Rodentia,Microtus rossiaemeridionalis,171,39.5,Cricetidae
146,Tyto alba,Family,Mammalia,Rodentia,Muridae,1,0.0,
146,Tyto alba,Class,Insecta,,Insecta,1,0.0,
146,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,5,2.13,Soricidae
146,Tyto alba,Genus,Mammalia,Rodentia,Apodemus sp,9,28.3265,
146,Tyto alba,Species,Mammalia,Rodentia,Microtus rossiaemeridionalis,13,39.5,Cricetidae
146,Tyto alba,Class,Aves,,Aves,19,0.0,
146,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,29,5.19,Soricidae
146,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,34,9.82,Soricidae
146,Tyto alba,Genus,Mammalia,Rodentia,Mus sp,43,14.116315789473687,
147,Tyto alba,Family,Mammalia,Rodentia,Muridae,1,0.0,
147,Tyto alba,Class,Insecta,,Insecta,1,0.0,
147,Tyto alba,Genus,Mammalia,Rodentia,Apodemus sp,3,28.3265,
147,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,7,5.19,Soricidae
147,Tyto alba,Species,Mammalia,Rodentia,Microtus rossiaemeridionalis,7,39.5,Cricetidae
147,Tyto alba,Class,Aves,,Aves,9,0.0,
147,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,10,2.13,Soricidae
147,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,21,9.82,Soricidae
147,Tyto alba,Genus,Mammalia,Rodentia,Mus sp,22,14.116315789473687,
262,Tyto alba,Species,Mammalia,Rodentia,Ondatra zibethicus,1,1065.75,Cricetidae
262,Tyto alba,Species,Aves,Passeriformes,Troglodytes troglodytes,1,0.0,
262,Tyto alba,Species,Aves,Passeriformes,Agelaius phoeniceus,1,0.0,
262,Tyto alba,Species,Aves,Passeriformes,Pipilo erythrophthalmus,1,0.0,
262,Tyto alba,Species,Aves,Passeriformes,Haemorhous purpureus,1,0.0,
262,Tyto alba,Species,Aves,Passeriformes,Haemorhous mexicanus,1,0.0,
262,Tyto alba,Species,Aves,Passeriformes,Junco hyemalis,2,0.0,
262,Tyto alba,Species,Aves,Passeriformes,Melospiza melodia,2,0.0,
262,Tyto alba,Superclass,Osteichthyes,,Osteichthyes,2,0.0,
262,Tyto alba,Order,Aves,Galliformes,Galliformes,3,0.0,
262,Tyto alba,Class,Insecta,,Insecta,4,0.0,
262,Tyto alba,Species,Mammalia,Rodentia,Peromyscus maniculatus,6,21.28,Cricetidae
262,Tyto alba,Species,Aves,Passeriformes,Sturnus vulgaris,6,0.0,
262,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,8,165.95184615384613,
262,Tyto alba,Order,Aves,Passeriformes,Passeriformes,11,0.0,
262,Tyto alba,Species,Mammalia,Rodentia,Zapus trinotatus,12,27.5,Dipodidae
262,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,47,338.33,Muridae
262,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex vagrans,123,5.9,Soricidae
262,Tyto alba,Species,Mammalia,Rodentia,Microtus townsendii,924,64.75,Cricetidae
268,Tyto alba,Species,Aves,Passeriformes,Cyanocitta cristata,1,0.0,
268,Tyto alba,Order,Aves,Passeriformes,Passeriformes,3,0.0,
268,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,8,338.33,Muridae
268,Tyto alba,Species,Mammalia,Rodentia,Peromyscus maniculatus,24,21.28,Cricetidae
268,Tyto alba,Genus,Mammalia,Eulipotyphla,Sorex sp,115,6.494615384615386,
268,Tyto alba,Species,Mammalia,Rodentia,Microtus pennsylvanicus,742,36.75,Cricetidae
280,Tyto alba,Species,Mammalia,Rodentia,Microtus ochrogaster,1,38.01,Cricetidae
280,Tyto alba,Species,Mammalia,Eulipotyphla,Cryptotis parva,1,4.98,Soricidae
280,Tyto alba,Species,Mammalia,Rodentia,Zapus hudsonius,2,17.12,Dipodidae
280,Tyto alba,Species,Mammalia,Rodentia,Synaptomys cooperi,2,31.92,Cricetidae
280,Tyto alba,Class,Aves,,Aves,3,0.0,
280,Tyto alba,Species,Mammalia,Rodentia,Peromyscus maniculatus,4,21.28,Cricetidae
280,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,4,338.33,Muridae
280,Tyto alba,Species,Mammalia,Rodentia,Peromyscus leucopus,7,21.17,Cricetidae
280,Tyto alba,Genus,Mammalia,Rodentia,Peromyscus sp,7,34.561785714285705,
280,Tyto alba,Species,Mammalia,Eulipotyphla,Blarina brevicauda,32,28.0,Soricidae
280,Tyto alba,Species,Mammalia,Rodentia,Microtus pennsylvanicus,240,36.75,Cricetidae
318,Tyto alba,Species,Mammalia,Rodentia,Loxodontomys micropus,2,70.76,Cricetidae
318,Tyto alba,Order,Mammalia,Rodentia,Rodentia,2,0.0,
318,Tyto alba,Class,Insecta,,Insecta,2,0.0,
318,Tyto alba,Species,Mammalia,Lagomorpha,Oryctolagus cuniculus,3,1832.22,Leporidae
318,Tyto alba,Class,Aves,,Aves,4,0.0,
318,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,6,16.25,Muridae
318,Tyto alba,Species,Mammalia,Didelphimorphia,Thylamys elegans,7,28.9,Didelphidae
318,Tyto alba,Species,Mammalia,Rodentia,Spalacopus cyanus,7,127.5,Octodontidae
318,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,34,229.13,Muridae
318,Tyto alba,Species,Mammalia,Rodentia,Abrothrix olivaceus,38,24.52,Cricetidae
318,Tyto alba,Species,Mammalia,Rodentia,Abrothrix longipilis,39,38.86,Cricetidae
318,Tyto alba,Species,Mammalia,Rodentia,Octodon bridgesi,60,150.0,Octodontidae
318,Tyto alba,Species,Mammalia,Rodentia,Phyllotis darwini,72,50.83,Cricetidae
318,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys longicaudatus,78,27.0,Cricetidae
319,Tyto alba,Species,Mammalia,Didelphimorphia,Thylamys elegans,1,28.9,Didelphidae
319,Tyto alba,Species,Mammalia,Lagomorpha,Oryctolagus cuniculus,1,1832.22,Leporidae
319,Tyto alba,Species,Mammalia,Rodentia,Abrothrix longipilis,2,38.86,Cricetidae
319,Tyto alba,Species,Mammalia,Rodentia,Octodon lunatus,2,233.0,Octodontidae
319,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,3,229.13,Muridae
319,Tyto alba,Order,Mammalia,Rodentia,Rodentia,3,0.0,
319,Tyto alba,Class,Insecta,,Insecta,3,0.0,
319,Tyto alba,Class,Aves,,Aves,4,0.0,
319,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,16,16.25,Muridae
319,Tyto alba,Species,Mammalia,Rodentia,Loxodontomys micropus,18,70.76,Cricetidae
319,Tyto alba,Species,Mammalia,Rodentia,Abrothrix olivaceus,23,24.52,Cricetidae
319,Tyto alba,Species,Mammalia,Rodentia,Spalacopus cyanus,26,127.5,Octodontidae
319,Tyto alba,Species,Mammalia,Rodentia,Phyllotis darwini,113,50.83,Cricetidae
319,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys longicaudatus,120,27.0,Cricetidae
320,Tyto alba,Family,Aves,Passeriformes,Tyrannidae,1,0.0,
320,Tyto alba,Species,Mammalia,Rodentia,Euneomys chinchilloides,9,87.63,Cricetidae
320,Tyto alba,Species,Mammalia,Rodentia,Chelemys macronyx,13,73.3,Cricetidae
320,Tyto alba,Species,Mammalia,Rodentia,Phyllotis darwini,17,50.83,Cricetidae
320,Tyto alba,Species,Mammalia,Rodentia,Eligmodontia typus,27,17.3,Cricetidae
320,Tyto alba,Order,Mammalia,Rodentia,Rodentia,46,0.0,
320,Tyto alba,Species,Mammalia,Rodentia,Loxodontomys micropus,73,70.76,Cricetidae
320,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys longicaudatus,81,27.0,Cricetidae
320,Tyto alba,Species,Mammalia,Rodentia,Reithrodon auritus,104,70.85,Cricetidae
320,Tyto alba,Genus,Mammalia,Rodentia,Akodon sp,160,32.5409756097561,
333,Tyto alba,Class,Mammalia,,Mammalia,9,0.0,
333,Tyto alba,Order,Insecta,Orthoptera,Orthoptera,32,0.0,
333,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,250,16.25,Muridae
365,Tyto alba,Species,Mammalia,Rodentia,Thrichomys apereoides,1,339.0,Echimyidae
365,Tyto alba,Order,Aves,Passeriformes,Passeriformes,1,0.0,
365,Tyto alba,Order,Insecta,Coleoptera,Coleoptera,1,0.0,
365,Tyto alba,Species,Mammalia,Chiroptera,Eumops glaucinus,2,35.38,Molossidae
365,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,3,229.13,Muridae
365,Tyto alba,Species,Mammalia,Chiroptera,Molossus rufus,4,25.0,Molossidae
365,Tyto alba,Species,Mammalia,Rodentia,Oryzomys subflavus,5,50.0,Cricetidae
365,Tyto alba,Species,Mammalia,Rodentia,Pseudoryzomys simplex,5,51.25,Cricetidae
365,Tyto alba,Species,Mammalia,Rodentia,Galea spixii,6,326.2,Caviidae
365,Tyto alba,Species,Mammalia,Didelphimorphia,Monodelphis domestica,9,71.4,Didelphidae
365,Tyto alba,Species,Mammalia,Chiroptera,Molossus molossus,10,13.58,Molossidae
365,Tyto alba,Species,Mammalia,Rodentia,Necromys lasiurus,18,39.93,Cricetidae
365,Tyto alba,Species,Mammalia,Rodentia,Holochilus brasiliensis,28,155.0,Cricetidae
403,Tyto alba,Class,Insecta,,Insecta,14,0.0,
403,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,16,2.13,Soricidae
403,Tyto alba,Class,Aves,,Aves,45,0.0,
403,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,114,5.19,Soricidae
403,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,127,165.95184615384613,
403,Tyto alba,Genus,Mammalia,Rodentia,Mus sp,748,14.116315789473687,
404,Tyto alba,Class,Insecta,,Insecta,3,0.0,
404,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,5,2.13,Soricidae
404,Tyto alba,Class,Aves,,Aves,46,0.0,
404,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,57,5.19,Soricidae
404,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,123,165.95184615384613,
404,Tyto alba,Genus,Mammalia,Rodentia,Mus sp,548,14.116315789473687,
405,Tyto alba,Class,Insecta,,Insecta,4,0.0,
405,Tyto alba,Class,Aves,,Aves,16,0.0,
405,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,16,2.13,Soricidae
405,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,90,5.19,Soricidae
405,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,91,165.95184615384613,
405,Tyto alba,Genus,Mammalia,Rodentia,Mus sp,718,14.116315789473687,
406,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,3,2.13,Soricidae
406,Tyto alba,Class,Aves,,Aves,6,0.0,
406,Tyto alba,Class,Insecta,,Insecta,9,0.0,
406,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,30,165.95184615384613,
406,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,69,5.19,Soricidae
406,Tyto alba,Genus,Mammalia,Rodentia,Mus sp,214,14.116315789473687,
408,Tyto tenebricosa,Species,Mammalia,Didelphimorphia,Trichosurus vulpecula,1,2650.0,Phalangeridae
408,Tyto tenebricosa,Order,Insecta,Coleoptera,Coleoptera,1,0.0,
408,Tyto tenebricosa,Class,Aves,,Aves,3,0.0,
408,Tyto tenebricosa,Species,Mammalia,Diprotodontia,Pseudocheirus peregrinus,4,900.0,Pseudocheiridae
408,Tyto tenebricosa,Species,Mammalia,Diprotodontia,Cercartetus nanus,4,24.0,Burramyidae
408,Tyto tenebricosa,Species,Mammalia,Peramelemorphia,Perameles nasuta,4,975.0,Peramelidae
408,Tyto tenebricosa,Species,Mammalia,Dasyuromorphia,Antechinus stuartii,7,27.5,Dasyuridae
408,Tyto tenebricosa,Species,Mammalia,Rodentia,Mus musculus,11,16.25,Muridae
408,Tyto tenebricosa,Species,Mammalia,Diprotodontia,Petaurus breviceps,22,106.28,Petauridae
408,Tyto tenebricosa,Species,Mammalia,Rodentia,Rattus rattus,84,229.13,Muridae
409,Tyto alba,Species,Reptilia,Squamata,Trapetulus ruderatus,1,0.0,
409,Tyto alba,Genus,Reptilia,Squamata,Acanthodactylus sp,1,0.0,
409,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,4,5.19,Soricidae
409,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,4,0.0,
409,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,6,16.25,Muridae
409,Tyto alba,Phylum,Arthropoda,,Arthropoda,11,0.0,
409,Tyto alba,Species,Mammalia,Rodentia,Microtus guentheri,15,50.0,Cricetidae
409,Tyto alba,Species,Mammalia,Rodentia,Cricetulus migratorius,21,38.5,Cricetidae
409,Tyto alba,Species,Mammalia,Rodentia,Meriones tristrami,79,105.0,Muridae
410,Tyto alba,Species,Mammalia,Rodentia,Apodemus mystacinus,1,45.6,Muridae
410,Tyto alba,Species,Mammalia,Rodentia,Cricetulus migratorius,1,38.5,Cricetidae
410,Tyto alba,Species,Mammalia,Rodentia,Myomimus roachi,1,36.99,Gliridae
410,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,4,9.82,Soricidae
410,Tyto alba,Phylum,Arthropoda,,Arthropoda,9,0.0,
410,Tyto alba,Class,Aves,,Aves,15,0.0,
410,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,24,2.13,Soricidae
410,Tyto alba,Genus,Mammalia,Rodentia,Apodemus sp,25,28.3265,
410,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,168,5.19,Soricidae
410,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,352,16.25,Muridae
411,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,1,30.45,Muridae
411,Tyto alba,Species,Mammalia,Rodentia,Meriones tristrami,1,105.0,Muridae
411,Tyto alba,Species,Aves,Passeriformes,Alauda arvensis,1,0.0,
411,Tyto alba,Species,Aves,Gruiformes,Rallus aquaticus,1,0.0,
411,Tyto alba,Family,Aves,Passeriformes,Hirundinidae,1,0.0,
411,Tyto alba,Species,Mammalia,Rodentia,Apodemus mystacinus,2,45.6,Muridae
411,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,2,0.0,
411,Tyto alba,Class,Aves,,Aves,3,0.0,
411,Tyto alba,Species,Amphibia,Anura,Rana ridibunda,5,0.0,
411,Tyto alba,Species,Aves,Passeriformes,Emberiza calandra,5,0.0,
411,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,9,2.13,Soricidae
411,Tyto alba,Species,Mammalia,Rodentia,Microtus arvalis,25,28.0,Cricetidae
411,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,87,5.19,Soricidae
411,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,171,16.25,Muridae
412,Tyto alba,Order,Mammalia,Eulipotyphla,Eulipotyphla,1,0.0,
412,Tyto alba,Species,Aves,Passeriformes,Pycnonotus xanthopygos,1,0.0,
412,Tyto alba,Family,Aves,Passeriformes,Hirundinidae,1,0.0,
412,Tyto alba,Family,Aves,Passeriformes,Paridae,1,0.0,
412,Tyto alba,Phylum,Arthropoda,,Arthropoda,1,0.0,
412,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,2,165.95184615384613,
412,Tyto alba,Family,Insecta,Orthoptera,Acrididae,2,0.0,
412,Tyto alba,Family,Aves,Passeriformes,Turdidae,4,0.0,
412,Tyto alba,Species,Mammalia,Rodentia,Cricetulus migratorius,6,38.5,Cricetidae
412,Tyto alba,Family,Insecta,Lepidoptera,Sphingidae,13,0.0,
412,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,43,0.0,
412,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura russula,51,8.2,Soricidae
412,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,91,16.25,Muridae
413,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,1,5.19,Soricidae
413,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,1,2.13,Soricidae
413,Tyto alba,Genus,Mammalia,Rodentia,Acomys sp,1,30.50315789473684,
413,Tyto alba,Species,Mammalia,Rodentia,Jaculus jaculus,1,56.55,Dipodidae
413,Tyto alba,Class,Mammalia,,Mammalia,1,0.0,
413,Tyto alba,Class,Reptilia,,Reptilia,1,0.0,
413,Tyto alba,Genus,Mammalia,Rodentia,Gerbillus sp,2,29.004473684210524,
413,Tyto alba,Species,Mammalia,Rodentia,Meriones crassus,2,79.97,Muridae
413,Tyto alba,Phylum,Arthropoda,,Arthropoda,2,0.0,
413,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,22,16.25,Muridae
413,Tyto alba,Species,Mammalia,Rodentia,Dipodillus dasyurus,45,27.5,Muridae
414,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,1,5.19,Soricidae
414,Tyto alba,Species,Mammalia,Rodentia,Jaculus jaculus,1,56.55,Dipodidae
414,Tyto alba,Family,Insecta,Coleoptera,Cerambycidae,1,0.0,
414,Tyto alba,Family,Insecta,Coleoptera,Tenebrionidae,1,0.0,
414,Tyto alba,Family,Insecta,Orthoptera,Acrididae,1,0.0,
414,Tyto alba,Species,Arachnida,Scorpiones,Leiurus quinquestriatus,1,0.0,
414,Tyto alba,Species,Mammalia,Chiroptera,Nycteris thebaica,3,9.81,Nycteridae
414,Tyto alba,Class,Aves,,Aves,3,0.0,
414,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,4,0.0,
414,Tyto alba,Species,Mammalia,Rodentia,Gerbillus henleyi,5,8.0,Muridae
414,Tyto alba,Species,Mammalia,Rodentia,Acomys cahirinus,6,52.45,Muridae
414,Tyto alba,Family,Arachnida,Solifugae,Galeodidae,6,0.0,
414,Tyto alba,Species,Mammalia,Rodentia,Gerbillus gerbillus,7,25.04,Muridae
414,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,92,16.25,Muridae
414,Tyto alba,Species,Mammalia,Rodentia,Gerbillus nanus,113,25.5,Muridae
415,Tyto alba,Species,Mammalia,Rodentia,Gerbillus gerbillus,8,25.04,Muridae
415,Tyto alba,Species,Mammalia,Rodentia,Arvicola amphibius,24,120.0,Cricetidae
415,Tyto alba,Species,Mammalia,Rodentia,Acomys cahirinus,40,52.45,Muridae
415,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,80,2.13,Soricidae
415,Tyto alba,Species,Mammalia,Rodentia,Cricetulus migratorius,96,38.5,Cricetidae
415,Tyto alba,Genus,Mammalia,Rodentia,Spalax sp,128,335.8709090909091,
415,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,152,229.13,Muridae
415,Tyto alba,Species,Mammalia,Rodentia,Meriones tristrami,1132,105.0,Muridae
415,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura russula,1220,8.2,Soricidae
415,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,1411,16.25,Muridae
415,Tyto alba,Species,Mammalia,Rodentia,Microtus guentheri,3676,50.0,Cricetidae
416,Tyto alba,Species,Mammalia,Chiroptera,Asellia tridens,1,11.93,Hipposideridae
416,Tyto alba,Genus,Aves,Passeriformes,Sturnus sp,1,0.0,
416,Tyto alba,Species,Mammalia,Rodentia,Jaculus jaculus,2,56.55,Dipodidae
416,Tyto alba,Species,Mammalia,Chiroptera,Taphozous nudiventris,2,30.07,Emballonuridae
416,Tyto alba,Species,Insecta,Coleoptera,Hydrophilus mesopotamicus,2,0.0,
416,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,3,2.13,Soricidae
416,Tyto alba,Species,Mammalia,Rodentia,Nesokia indica,5,178.08,Muridae
416,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,5,0.0,
416,Tyto alba,Class,Aves,,Aves,31,0.0,
416,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,34,229.13,Muridae
416,Tyto alba,Species,Mammalia,Chiroptera,Pipistrellus kuhlii,52,5.93,Vespertilionidae
416,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,59,16.25,Muridae
417,Tyto alba,Species,Mammalia,Chiroptera,Otonycteris hemprichii,1,21.98,Vespertilionidae
417,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,1,2.13,Soricidae
417,Tyto alba,Species,Mammalia,Rodentia,Eliomys melanurus,1,98.7,Gliridae
417,Tyto alba,Genus,Reptilia,Squamata,Hemidactylus sp,2,0.0,
417,Tyto alba,Species,Mammalia,Rodentia,Psammomys obesus,3,149.58,Muridae
417,Tyto alba,Class,Aves,,Aves,5,0.0,
417,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,8,16.25,Muridae
417,Tyto alba,Suborder,Reptilia,Squamata,Gekkota,8,0.0,
417,Tyto alba,Family,Reptilia,Squamata,Chamaeleonidae,11,0.0,
417,Tyto alba,Genus,Reptilia,Squamata,Agama sp,11,0.0,
417,Tyto alba,Species,Mammalia,Rodentia,Jaculus jaculus,18,56.55,Dipodidae
417,Tyto alba,Species,Mammalia,Rodentia,Gerbillus henleyi,31,8.0,Muridae
417,Tyto alba,Species,Mammalia,Rodentia,Meriones sacramenti,49,200.0,Muridae
417,Tyto alba,Species,Mammalia,Rodentia,Meriones crassus,49,79.97,Muridae
417,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,99,5.19,Soricidae
417,Tyto alba,Species,Mammalia,Rodentia,Gerbillus gerbillus,114,25.04,Muridae
417,Tyto alba,Species,Mammalia,Rodentia,Gerbillus pyramidum,274,46.29,Muridae
417,Tyto alba,Species,Mammalia,Rodentia,Gerbillus andersoni,341,26.87,Muridae
428,Tyto alba,Species,Mammalia,Rodentia,Thomomys bottae,1,114.75,Geomyidae
428,Tyto alba,Class,Aves,,Aves,2,0.0,
428,Tyto alba,Class,Mammalia,,Mammalia,3,0.0,
428,Tyto alba,Species,Mammalia,Rodentia,Sigmodon arizonae,7,198.0,Cricetidae
434,Tyto alba,Species,Mammalia,Rodentia,Abrocoma cinerea,1,250.0,Abrocomidae
434,Tyto alba,Genus,Mammalia,Rodentia,Ctenomys sp,2,277.935,
434,Tyto alba,Subphylum,,,Invertebrate,2,0.0,
434,Tyto alba,Class,Aves,,Aves,3,0.0,
434,Tyto alba,Order,Mammalia,Rodentia,Rodentia,50,0.0,
434,Tyto alba,Species,Mammalia,Rodentia,Neotomys ebriosus,52,64.5,Cricetidae
434,Tyto alba,Genus,Mammalia,Rodentia,Eligmodontia sp,66,19.366666666666667,
434,Tyto alba,Genus,Mammalia,Rodentia,Abrothrix sp,70,31.61777777777778,
434,Tyto alba,Species,Mammalia,Rodentia,Phyllotis xanthopygus,146,56.3,Cricetidae
478,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,3,338.33,Muridae
478,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex ornatus,6,4.99,Soricidae
478,Tyto alba,Order,Aves,Passeriformes,Passeriformes,37,0.0,
478,Tyto alba,Genus,Insecta,Orthoptera,Gryllus sp,37,0.0,
478,Tyto alba,Species,Mammalia,Rodentia,Thomomys bottae,55,114.75,Geomyidae
478,Tyto alba,Species,Mammalia,Rodentia,Microtus californicus,283,57.42,Cricetidae
478,Tyto alba,Order,Mammalia,Rodentia,Rodentia,623,0.0,
505,Tyto alba,Suborder,Reptilia,Squamata,Serpentes,1,0.0,
505,Tyto alba,Species,Aves,Passeriformes,Galerida cristata,1,0.0,
505,Tyto alba,Genus,Aves,Passeriformes,Anthus sp,1,0.0,
505,Tyto alba,Genus,Aves,Passeriformes,Oenanthe sp,1,0.0,
505,Tyto alba,Family,Insecta,Coleoptera,Tenebrionidae,2,0.0,
505,Tyto alba,Order,Insecta,Orthoptera,Orthoptera,2,0.0,
505,Tyto alba,Species,Mammalia,Rodentia,Psammomys obesus,3,149.58,Muridae
505,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,5,5.19,Soricidae
505,Tyto alba,Order,Insecta,Coleoptera,Coleoptera,5,0.0,
505,Tyto alba,Species,Mammalia,Rodentia,Meriones libycus,19,91.33,Muridae
505,Tyto alba,Species,Mammalia,Rodentia,Gerbillus pyramidum,33,46.29,Muridae
505,Tyto alba,Species,Mammalia,Rodentia,Pachyuromys duprasi,33,47.5,Muridae
505,Tyto alba,Species,Mammalia,Rodentia,Jaculus jaculus,40,56.55,Dipodidae
513,Tyto alba,Species,Mammalia,Chiroptera,Myotis nigricans,1,4.24,Vespertilionidae
513,Tyto alba,Family,Aves,Passeriformes,Hirundinidae,1,0.0,
513,Tyto alba,Family,Insecta,Coleoptera,Cerambycidae,1,0.0,
513,Tyto alba,Species,Mammalia,Chiroptera,Natalus tumidirostris,2,6.05,Natalidae
513,Tyto alba,Family,Insecta,Coleoptera,Carabidae,2,0.0,
513,Tyto alba,Order,Insecta,Coleoptera,Coleoptera,2,0.0,
513,Tyto alba,Species,Aves,Passeriformes,Myiarchus tyrannulus,3,0.0,
513,Tyto alba,Family,Insecta,Orthoptera,Gryllidae,3,0.0,
513,Tyto alba,Species,Mammalia,Lagomorpha,Sylvilagus floridanus,4,1172.79,Leporidae
513,Tyto alba,Family,Aves,Apodiformes,Trochilidae,4,0.0,
513,Tyto alba,Species,Mammalia,Chiroptera,Leptonycteris curasoae,5,23.42,Phyllostomidae
513,Tyto alba,Species,Mammalia,Rodentia,Calomys hummelincki,6,27.0,Cricetidae
513,Tyto alba,Family,Aves,Columbiformes,Columbidae,6,0.0,
513,Tyto alba,Species,Reptilia,Squamata,Anolis lineatus,10,0.0,
513,Tyto alba,Species,Mammalia,Chiroptera,Glossophaga longirostris,11,11.92,Phyllostomidae
