MSW3_ID,Scientific,MSWFamilyLatin,SciName,Family,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-Source,Diet-Certainty,ForStrat-Value,ForStrat-Certainty,ForStrat-Comment,Activity-Nocturnal,Activity-Crepuscular,Activity-Diurnal,Activity-Source,Activity-Certainty,BodyMassValue,BodyMass-Source,BodyMass-SpecLevel,,
4532,Glauconycteris,humeralis,Glauconycteris humeralis,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,1,0,0,Ref_1,ABC,5.49,Ref_58,1,,
4538,Glauconycteris,kenyacola,Glauconycteris kenyacola,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,7.17,Ref_58,1,,
4539,Glauconycteris,machadoi,Glauconycteris machadoi,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,1,0,0,Ref_1,ABC,8.11,"Ref_2, Ref_3",0,,
4540,Glauconycteris,poensis,Glauconycteris poensis,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,6.91,Ref_58,1,,
4541,Glauconycteris,superba,Glauconycteris superba,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,8.42,Ref_178,2,,
4542,Glauconycteris,variegata,Glauconycteris variegata,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,11.25,Ref_58,1,,
10,Glironia,venusta,Glironia venusta,Didelphidae,40,0,0,0,20,0,20,0,20,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,114,Ref_117,1,,
1150,Glirulus,japonicus,Glirulus japonicus,Gliridae,30,0,0,0,20,0,30,0,20,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,62.99,Ref_178,2,,
1151,Glis,glis,Glis glis,Gliridae,0,0,0,0,0,0,40,0,60,0,Ref_1,ABC,Ar,A,1,1,0,Ref_1,ABC,128.09,Ref_58,1,,
4482,Glischropus,javanus,Glischropus javanus,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,5.91,Ref_178,2,,
4483,Glischropus,tylopus,Glischropus tylopus,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,4.39,Ref_117,1,,
5355,Globicephala,macrorhynchus,Globicephala macrorhynchus,Delphinidae,90,0,0,10,0,0,0,0,0,0,Ref_1,ABC,M,A,1,1,0,Ref_1,ABC,726000,Ref_117,1,,
5356,Globicephala,melas,Globicephala melas,Delphinidae,90,0,0,10,0,0,0,0,0,0,Ref_1,ABC,M,A,1,1,0,Ref_115,ABC,800000,Ref_117,1,,
4152,Glossophaga,commissarisi,Glossophaga commissarisi,Phyllostomidae,40,0,0,0,0,0,30,30,0,0,Ref_1,ABC,Ar,B,1,0,0,Ref_1,ABC,8.9,Ref_117,1,,
4149,Glossophaga,leachii,Glossophaga leachii,Phyllostomidae,40,0,0,0,0,0,30,30,0,0,Ref_1,ABC,Ar,B,1,0,0,Ref_1,ABC,10.1,Ref_117,1,,
4148,Glossophaga,longirostris,Glossophaga longirostris,Phyllostomidae,40,0,0,0,0,0,30,30,0,0,Ref_1,ABC,Ar,B,1,0,0,Ref_1,ABC,11.92,Ref_117,1,,
4150,Glossophaga,morenoi,Glossophaga morenoi,Phyllostomidae,40,0,0,0,0,0,30,30,0,0,Ref_1,ABC,Ar,B,1,0,0,Ref_1,ABC,8.4,Ref_117,1,,
4151,Glossophaga,soricina,Glossophaga soricina,Phyllostomidae,40,0,0,0,0,0,30,30,0,0,Ref_1,ABC,Ar,B,1,0,0,Ref_1,ABC,9.43,Ref_117,1,,
4038,Glyphonycteris,behnii,Glyphonycteris behnii,Phyllostomidae,80,0,0,0,0,0,20,0,0,0,Ref_1,ABC,S,B,1,0,0,Ref_1,ABC,11.32,Ref_178,2,,
4039,Glyphonycteris,daviesi,Glyphonycteris daviesi,Phyllostomidae,80,0,0,0,0,0,20,0,0,0,Ref_1,ABC,S,B,1,0,0,Ref_1,ABC,18.61,Ref_58,1,,
4040,Glyphonycteris,sylvestris,Glyphonycteris sylvestris,Phyllostomidae,80,0,0,0,0,0,20,0,0,0,Ref_1,ABC,S,B,1,0,0,Ref_1,ABC,8.91,Ref_58,1,,
976,Glyphotes,simus,Glyphotes simus,Sciuridae,10,0,0,0,0,0,20,0,50,20,Ref_3,D2,Ar,A,0,0,1,Ref_1,ABC,50,Ref_117,1,,
2339,Golunda,ellioti,Golunda ellioti,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,60.88,Ref_117,1,,
832,Gorilla,beringei,Gorilla beringei,Hominidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,149325.19,Ref_58,1,,
831,Gorilla,gorilla,Gorilla gorilla,Hominidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,131625.52,Ref_117,1,,
23,Gracilinanus,aceramarcae,Gracilinanus aceramarcae,Didelphidae,50,0,0,0,0,0,30,20,0,0,Ref_1,ABC,S,A,1,1,0,Ref_1,ABC,20.5,Ref_117,1,,
25,Gracilinanus,agilis,Gracilinanus agilis,Didelphidae,50,0,0,0,0,0,30,20,0,0,Ref_1,ABC,S,A,1,1,0,Ref_1,ABC,22,Ref_117,1,,
24,Gracilinanus,agricolai,Gracilinanus agricolai,Didelphidae,50,0,0,0,0,0,30,20,0,0,Ref_2,D1,S,A,1,1,0,Ref_2,D1,18.9,"Ref_2, Ref_3",0,,
22,Gracilinanus,dryas,Gracilinanus dryas,Didelphidae,50,0,0,0,0,0,30,20,0,0,Ref_1,ABC,S,A,1,1,0,Ref_1,ABC,18,Ref_117,1,,
19,Gracilinanus,emiliae,Gracilinanus emiliae,Didelphidae,50,0,0,0,0,0,30,20,0,0,Ref_1,ABC,S,A,1,1,0,Ref_1,ABC,7.6,Ref_117,1,,
18,Gracilinanus,formosus,Gracilinanus formosus,Didelphidae,50,0,0,0,0,0,30,20,0,0,Ref_2,D1,S,A,1,1,0,Ref_2,D1,18.9,"Ref_2, Ref_3",0,,
26,Gracilinanus,ignitus,Gracilinanus ignitus,Didelphidae,50,0,0,0,0,0,30,20,0,0,Ref_2,D1,S,A,1,1,0,Ref_2,D1,18.9,"Ref_2, Ref_3",0,,
21,Gracilinanus,marica,Gracilinanus marica,Didelphidae,50,0,0,0,0,0,30,20,0,0,Ref_1,ABC,S,A,1,1,0,Ref_1,ABC,23.8,Ref_117,1,,
20,Gracilinanus,microtarsus,Gracilinanus microtarsus,Didelphidae,50,0,0,0,0,0,30,20,0,0,Ref_1,ABC,S,A,1,1,0,Ref_1,ABC,31,Ref_117,1,,
2340,Grammomys,aridulus,Grammomys aridulus,Muridae,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,46.77,Ref_178,2,,
2342,Grammomys,buntingi,Grammomys buntingi,Muridae,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,46.76,Ref_178,2,,
2343,Grammomys,caniceps,Grammomys caniceps,Muridae,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,46.77,Ref_178,2,,
2344,Grammomys,cometes,Grammomys cometes,Muridae,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,48.5,Ref_117,1,,
2345,Grammomys,dolichurus,Grammomys dolichurus,Muridae,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,41.18,Ref_117,1,,
2346,Grammomys,dryas,Grammomys dryas,Muridae,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,47.48,Ref_178,2,,
2351,Grammomys,gigas,Grammomys gigas,Muridae,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,47.05,Ref_178,2,,
2347,Grammomys,ibeanus,Grammomys ibeanus,Muridae,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,41.2,Ref_117,1,,
2341,Grammomys,kuru,Grammomys kuru,Muridae,10,0,0,0,0,0,20,0,20,50,Ref_2,D1,Ar,A,1,0,0,Ref_1,ABC,46.67,Ref_178,2,,
2348,Grammomys,macmillani,Grammomys macmillani,Muridae,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,36,Ref_117,1,,
2349,Grammomys,minnae,Grammomys minnae,Muridae,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,36,Ref_117,1,,
2350,Grammomys,poensis,Grammomys poensis,Muridae,10,0,0,0,0,0,20,0,20,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,50.03,Ref_58,1,,
5357,Grampus,griseus,Grampus griseus,Delphinidae,50,0,0,50,0,0,0,0,0,0,Ref_1,ABC,M,A,1,1,0,Ref_115,ABC,387500,Ref_117,1,,
1765,Graomys,centralis,Graomys centralis,Cricetidae,0,0,0,0,0,0,30,0,30,40,Ref_2,D1,S,A,1,0,0,Ref_3,D2,65.28,"Ref_2, Ref_3",0,,
1768,Graomys,domorum,Graomys domorum,Cricetidae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,S,A,1,0,0,Ref_3,D2,102,Ref_117,1,,
1766,Graomys,edithae,Graomys edithae,Cricetidae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,S,A,1,0,0,Ref_3,D2,40.4,Ref_117,1,,
1767,Graomys,griseoflavus,Graomys griseoflavus,Cricetidae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,S,A,1,0,0,Ref_3,D2,67.5,Ref_117,1,,
1133,Graphiurus,angolensis,Graphiurus angolensis,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_2,D1,S,A,1,0,0,Ref_2,D1,23.96,"Ref_2, Ref_3",0,,
1132,Graphiurus,christyi,Graphiurus christyi,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,23.83,Ref_178,2,,
1137,Graphiurus,crassicaudatus,Graphiurus crassicaudatus,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,38.22,Ref_178,2,,
1131,Graphiurus,johnstoni,Graphiurus johnstoni,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_2,D1,S,A,1,0,0,Ref_2,D1,23.96,"Ref_2, Ref_3",0,,
1130,Graphiurus,kelleni,Graphiurus kelleni,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,10.5,Ref_58,1,,
1124,Graphiurus,lorraineus,Graphiurus lorraineus,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,27,Ref_117,1,,
1134,Graphiurus,microtis,Graphiurus microtis,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,25.18,Ref_178,2,,
1135,Graphiurus,monardi,Graphiurus monardi,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,25.05,Ref_178,2,,
1129,Graphiurus,murinus,Graphiurus murinus,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,19.08,Ref_117,1,,
1136,Graphiurus,nagtglasii,Graphiurus nagtglasii,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,30,Ref_58,1,,
1128,Graphiurus,ocularis,Graphiurus ocularis,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,30.3,Ref_117,1,,
1127,Graphiurus,platyops,Graphiurus platyops,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,46.1,Ref_117,1,,
1126,Graphiurus,rupicola,Graphiurus rupicola,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,24.53,Ref_178,2,,
1125,Graphiurus,surdus,Graphiurus surdus,Gliridae,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,20.01,Ref_117,1,,
4988,Gulo,gulo,Gulo gulo,Mustelidae,0,20,0,0,20,40,20,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,17012.56,Ref_117,1,,
251,Gymnobelideus,leadbeateri,Gymnobelideus leadbeateri,Petauridae,50,0,0,0,0,0,0,50,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,127,Ref_117,1,,
1320,Gymnuromys,roberti,Gymnuromys roberti,Nesomyidae,20,0,0,0,0,0,30,0,40,10,Ref_3,D2,G,A,1,0,0,Ref_1,ABC,97.5,Ref_117,1,,
1521,Habromys,chinanteco,Habromys chinanteco,Cricetidae,50,0,0,0,0,10,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_3,D2,40,Ref_117,1,,
1525,Habromys,delicatulus,Habromys delicatulus,Cricetidae,50,0,0,0,0,10,20,0,20,0,Ref_2,D1,G,A,1,0,0,Ref_3,D2,48.29,"Ref_2, Ref_3",0,,
1524,Habromys,ixtlani,Habromys ixtlani,Cricetidae,50,0,0,0,0,10,20,0,20,0,Ref_2,D1,G,A,1,0,0,Ref_3,D2,48.29,"Ref_2, Ref_3",0,,
1522,Habromys,lepturus,Habromys lepturus,Cricetidae,50,0,0,0,0,10,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_3,D2,85,Ref_117,1,,
1523,Habromys,lophurus,Habromys lophurus,Cricetidae,50,0,0,0,0,10,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_3,D2,40,Ref_117,1,,
1520,Habromys,simulatus,Habromys simulatus,Cricetidae,50,0,0,0,0,10,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_3,D2,40,Ref_117,1,,
2352,Hadromys,humei,Hadromys humei,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_3,D2,59,Ref_117,1,,
2353,Hadromys,yunnanensis,Hadromys yunnanensis,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,1,0,0,Ref_3,D2,59,"Ref_2, Ref_3",0,,
2356,Haeromys,margarettae,Haeromys margarettae,Muridae,0,0,0,0,0,0,0,0,100,0,Ref_1,ABC,Ar,A,1,0,0,Ref_3,D2,12.7,Ref_117,1,,
2354,Haeromys,minahassae,Haeromys minahassae,Muridae,0,0,0,0,0,0,0,0,100,0,Ref_1,ABC,Ar,A,1,0,0,Ref_3,D2,14.7,Ref_117,1,,
2355,Haeromys,pusillus,Haeromys pusillus,Muridae,0,0,0,0,0,0,0,0,100,0,Ref_1,ABC,Ar,A,1,0,0,Ref_3,D2,10.4,Ref_117,1,,
4950,Halichoerus,grypus,Halichoerus grypus,Phocidae,20,0,0,80,0,0,0,0,0,0,Ref_60,ABC,M,A,0,1,1,Ref_3,D2,157667,Ref_117,1,,
1769,Handleyomys,fuscatus,Handleyomys fuscatus,Cricetidae,20,0,0,0,0,0,20,0,20,40,Ref_2,D1,G,A,1,0,0,Ref_3,D2,49.5,Ref_58,1,,
1770,Handleyomys,intectus,Handleyomys intectus,Cricetidae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,0,0,Ref_3,D2,60.5,Ref_58,1,,
501,Hapalemur,alaotrensis,Hapalemur alaotrensis,Lemuridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,1616.83,Ref_58,1,,
504,Hapalemur,aureus,Hapalemur aureus,Lemuridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,1575,Ref_117,1,,
503,Hapalemur,griseus,Hapalemur griseus,Lemuridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,1400,Ref_117,1,,
502,Hapalemur,occidentalis,Hapalemur occidentalis,Lemuridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,750,Ref_129,1,,
2357,Hapalomys,delacouri,Hapalomys delacouri,Muridae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,64.3,Ref_117,1,,
2358,Hapalomys,longicaudatus,Hapalomys longicaudatus,Muridae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,70,Ref_117,1,,
3793,Haplonycteris,fischeri,Haplonycteris fischeri,Pteropodidae,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,17.96,Ref_117,1,,
4716,Harpiocephalus,harpia,Harpiocephalus harpia,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,16.31,Ref_117,1,,
4717,Harpiocephalus,mordax,Harpiocephalus mordax,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,1,0,0,Ref_1,ABC,16.31,"Ref_2, Ref_3",0,,
3794,Harpyionycteris,celebensis,Harpyionycteris celebensis,Pteropodidae,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,104,Ref_117,1,,
3795,Harpyionycteris,whiteheadi,Harpyionycteris whiteheadi,Pteropodidae,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,110.5,Ref_117,1,,
2359,Heimyscus,fumosus,Heimyscus fumosus,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,S,A,1,0,0,Ref_1,ABC,14.25,Ref_117,1,,
5027,Helarctos,malayanus,Helarctos malayanus,Ursidae,50,20,0,0,0,0,20,0,10,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,46500,Ref_117,1,,
2851,Heliophobius,argenteocinereus,Heliophobius argenteocinereus,Bathyergidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,181,Ref_117,1,,
1015,Heliosciurus,gambianus,Heliosciurus gambianus,Sciuridae,20,0,0,0,20,0,30,0,30,0,Ref_1,ABC,S,A,0,1,1,Ref_1,ABC,295,Ref_117,1,,
1014,Heliosciurus,mutabilis,Heliosciurus mutabilis,Sciuridae,20,0,0,0,20,0,30,0,30,0,Ref_1,ABC,S,A,0,1,1,Ref_1,ABC,390,Ref_117,1,,
1016,Heliosciurus,punctatus,Heliosciurus punctatus,Sciuridae,20,0,0,0,20,0,30,0,30,0,Ref_1,ABC,S,A,0,1,1,Ref_1,ABC,174,Ref_117,1,,
1017,Heliosciurus,rufobrachium,Heliosciurus rufobrachium,Sciuridae,20,0,0,0,20,0,30,0,30,0,Ref_1,ABC,S,A,0,1,1,Ref_1,ABC,371.5,Ref_117,1,,
1013,Heliosciurus,ruwenzorii,Heliosciurus ruwenzorii,Sciuridae,20,0,0,0,20,0,30,0,30,0,Ref_1,ABC,S,A,0,1,1,Ref_1,ABC,291,Ref_117,1,,
1012,Heliosciurus,undulatus,Heliosciurus undulatus,Sciuridae,20,0,0,0,20,0,30,0,30,0,Ref_1,ABC,S,A,0,1,1,Ref_1,ABC,347.33,Ref_117,1,,
4889,Helogale,hirtula,Helogale hirtula,Herpestidae,70,0,0,0,20,0,10,0,0,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,289,Ref_117,1,,
4890,Helogale,parvula,Helogale parvula,Herpestidae,70,0,0,0,20,0,10,0,0,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,300,Ref_117,1,,
230,Hemibelideus,lemuroides,Hemibelideus lemuroides,Pseudocheiridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,952.5,Ref_117,1,,
364,Hemicentetes,nigriceps,Hemicentetes nigriceps,Tenrecidae,100,0,0,0,0,0,0,0,0,0,Ref_4,ABC,G,A,1,0,0,Ref_1,ABC,102.99,Ref_58,1,,
363,Hemicentetes,semispinosus,Hemicentetes semispinosus,Tenrecidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,137.8,Ref_117,1,,
3223,Hemiechinus,auritus,Hemiechinus auritus,Erinaceidae,30,0,0,0,30,20,10,0,10,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,342,Ref_117,1,,
3224,Hemiechinus,collaris,Hemiechinus collaris,Erinaceidae,30,0,0,0,30,20,10,0,10,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,141,Ref_117,1,,
4865,Hemigalus,derbyanus,Hemigalus derbyanus,Viverridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,2322.5,Ref_117,1,,
5222,Hemitragus,hylocrius,Hemitragus hylocrius,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,75000,Ref_117,1,,
5221,Hemitragus,jayakari,Hemitragus jayakari,Bovidae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,23000,Ref_117,1,,
5223,Hemitragus,jemlahicus,Hemitragus jemlahicus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,35200,Ref_117,1,,
4891,Herpestes,brachyurus,Herpestes brachyurus,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,1853.52,Ref_117,1,,
4899,Herpestes,edwardsi,Herpestes edwardsi,Herpestidae,20,30,30,0,10,0,10,0,0,0,Ref_110,ABC,G,A,1,1,1,Ref_1,ABC,1304.67,Ref_58,1,,
4900,Herpestes,fuscus,Herpestes fuscus,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_2,D1,G,A,1,1,1,Ref_1,ABC,1984.74,"Ref_2, Ref_3",0,,
4898,Herpestes,ichneumon,Herpestes ichneumon,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,5174.98,Ref_117,1,,
4897,Herpestes,javanicus,Herpestes javanicus,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,750,Ref_117,1,,
4896,Herpestes,naso,Herpestes naso,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,2999.99,Ref_117,1,,
4895,Herpestes,semitorquatus,Herpestes semitorquatus,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,1916.01,Ref_178,2,,
4894,Herpestes,smithii,Herpestes smithii,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,1781.95,Ref_117,1,,
4893,Herpestes,urva,Herpestes urva,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,1863.2,Ref_117,1,,
4892,Herpestes,vitticollis,Herpestes vitticollis,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,2575.59,Ref_117,1,,
4383,Hesperoptenus,blanfordi,Hesperoptenus blanfordi,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,6.53,Ref_117,1,,
4379,Hesperoptenus,doriae,Hesperoptenus doriae,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,9.56,Ref_178,2,,
4380,Hesperoptenus,gaskelli,Hesperoptenus gaskelli,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,13.07,Ref_178,2,,
4382,Hesperoptenus,tickelli,Hesperoptenus tickelli,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,16.3,Ref_117,1,,
4381,Hesperoptenus,tomesi,Hesperoptenus tomesi,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,31,Ref_117,1,,
2852,Heterocephalus,glaber,Heterocephalus glaber,Bathyergidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,55,Ref_117,1,,
406,Heterohyrax,brucei,Heterohyrax brucei,Procaviidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,S,A,0,0,1,Ref_1,ABC,2625,Ref_117,1,,
1250,Heteromys ,irroratus,Heteromys  irroratus,Heteromyidae,0,0,0,0,0,0,0,0,50,50,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,50,Ref_117,1,,
1247,Heteromys,anomalus,Heteromys anomalus,Heteromyidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,70,Ref_117,1,,
1246,Heteromys,australis,Heteromys australis,Heteromyidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,267.5,Ref_117,1,,
1245,Heteromys,desmarestianus,Heteromys desmarestianus,Heteromyidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,72.5,Ref_117,1,,
1244,Heteromys,gaumeri,Heteromys gaumeri,Heteromyidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,63.6,Ref_117,1,,
1248,Heteromys,nelsoni,Heteromys nelsoni,Heteromyidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,54.2,Ref_117,1,,
1243,Heteromys,oasicus,Heteromys oasicus,Heteromyidae,0,0,0,0,0,0,0,0,30,70,Ref_2,D1,G,A,1,0,0,Ref_1,ABC,83.95,"Ref_2, Ref_3",0,,
1241,Heteromys,oresterus,Heteromys oresterus,Heteromyidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,74.8,Ref_117,1,,
1242,Heteromys,teleus,Heteromys teleus,Heteromyidae,0,0,0,0,0,0,0,0,30,70,Ref_2,D1,G,A,1,0,0,Ref_1,ABC,83.95,"Ref_2, Ref_3",0,,
3014,Heteropsomys,antillensis,Heteropsomys antillensis,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,1,0,0,Ref_1,ABC,272.28,"Ref_2, Ref_3",0,,
3013,Heteropsomys,insulans,Heteropsomys insulans,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,1,0,0,Ref_1,ABC,272.28,"Ref_2, Ref_3",0,,
